1.196100000000000000e+04,1.347900000000000000e+04,9.106000000000000000e+03,7.953000000000000000e+03,1.192200000000000000e+04,8.909000000000000000e+03,1.484900000000000000e+04,4.983000000000000000e+03,6.127000000000000000e+03,1.445500000000000000e+04,1.373100000000000000e+04,2.838000000000000000e+03,7.337000000000000000e+03,1.367600000000000000e+04,7.420000000000000000e+03,9.148000000000000000e+03,1.211300000000000000e+04,1.075300000000000000e+04,8.986000000000000000e+03,4.963000000000000000e+03,1.545300000000000000e+04,1.258300000000000000e+04,1.513100000000000000e+04,1.107200000000000000e+04,1.167300000000000000e+04,7.599000000000000000e+03,7.127000000000000000e+03,8.291000000000000000e+03,5.488000000000000000e+03,1.034000000000000000e+04,1.086900000000000000e+04,1.205500000000000000e+04,1.272400000000000000e+04,1.380400000000000000e+04,1.159100000000000000e+04,8.740000000000000000e+03,9.933000000000000000e+03,1.200100000000000000e+04,2.510000000000000000e+03,1.068400000000000000e+04,1.055700000000000000e+04,1.096000000000000000e+04,9.731000000000000000e+03,8.880000000000000000e+03,7.411000000000000000e+03,7.589000000000000000e+03,8.897000000000000000e+03,1.207400000000000000e+04,9.508000000000000000e+03,6.984000000000000000e+03,6.508000000000000000e+03,1.227800000000000000e+04,1.008400000000000000e+04,9.455000000000000000e+03,4.091000000000000000e+03,1.080600000000000000e+04,9.658000000000000000e+03,9.428000000000000000e+03,6.241000000000000000e+03,4.553000000000000000e+03,1.224200000000000000e+04,9.430000000000000000e+03,1.021200000000000000e+04,1.012800000000000000e+04,1.228500000000000000e+04,1.362100000000000000e+04,7.939000000000000000e+03,1.077700000000000000e+04,1.219000000000000000e+04,1.082000000000000000e+04,1.222000000000000000e+04,1.173700000000000000e+04,1.088000000000000000e+04,1.357400000000000000e+04,1.453400000000000000e+04,1.032000000000000000e+04,1.050600000000000000e+04,1.431000000000000000e+04,9.908000000000000000e+03,9.636000000000000000e+03,1.271300000000000000e+04,7.520000000000000000e+03,1.090300000000000000e+04,7.583000000000000000e+03,1.187300000000000000e+04,8.249000000000000000e+03,8.553000000000000000e+03,4.636000000000000000e+03,5.098000000000000000e+03,8.922000000000000000e+03,9.437000000000000000e+03,9.068000000000000000e+03,1.425200000000000000e+04,5.634000000000000000e+03,4.650000000000000000e+03,8.698000000000000000e+03,7.906000000000000000e+03,5.626000000000000000e+03,9.200000000000000000e+03,5.082000000000000000e+03
1.347900000000000000e+04,1.610600000000000000e+04,8.784000000000000000e+03,7.687000000000000000e+03,1.288800000000000000e+04,1.008600000000000000e+04,1.667600000000000000e+04,5.602000000000000000e+03,6.238000000000000000e+03,1.652000000000000000e+04,1.528400000000000000e+04,3.342000000000000000e+03,6.593000000000000000e+03,1.482400000000000000e+04,7.660000000000000000e+03,8.912000000000000000e+03,1.339700000000000000e+04,1.089200000000000000e+04,1.149900000000000000e+04,6.452000000000000000e+03,1.717200000000000000e+04,1.580700000000000000e+04,1.725900000000000000e+04,1.214300000000000000e+04,1.182200000000000000e+04,8.881000000000000000e+03,8.553000000000000000e+03,7.909000000000000000e+03,4.857000000000000000e+03,1.162000000000000000e+04,1.135100000000000000e+04,1.324000000000000000e+04,1.400100000000000000e+04,1.542100000000000000e+04,1.177400000000000000e+04,9.245000000000000000e+03,1.241200000000000000e+04,1.382900000000000000e+04,2.485000000000000000e+03,1.091100000000000000e+04,1.322800000000000000e+04,1.170500000000000000e+04,1.093400000000000000e+04,8.140000000000000000e+03,8.909000000000000000e+03,9.516000000000000000e+03,1.020300000000000000e+04,1.236100000000000000e+04,1.182700000000000000e+04,8.386000000000000000e+03,7.907000000000000000e+03,1.435700000000000000e+04,9.701000000000000000e+03,1.142500000000000000e+04,3.719000000000000000e+03,1.215400000000000000e+04,1.108700000000000000e+04,9.142000000000000000e+03,7.019000000000000000e+03,5.537000000000000000e+03,1.358800000000000000e+04,9.940000000000000000e+03,1.060300000000000000e+04,1.005200000000000000e+04,1.290500000000000000e+04,1.579400000000000000e+04,7.871000000000000000e+03,1.065800000000000000e+04,1.353500000000000000e+04,1.124500000000000000e+04,1.421500000000000000e+04,1.233300000000000000e+04,1.145500000000000000e+04,1.519100000000000000e+04,1.587100000000000000e+04,1.015500000000000000e+04,1.017400000000000000e+04,1.658500000000000000e+04,1.006200000000000000e+04,9.849000000000000000e+03,1.360200000000000000e+04,7.650000000000000000e+03,1.216200000000000000e+04,7.997000000000000000e+03,1.509200000000000000e+04,8.921000000000000000e+03,9.047000000000000000e+03,6.054000000000000000e+03,6.302000000000000000e+03,1.085800000000000000e+04,9.193000000000000000e+03,1.140200000000000000e+04,1.629300000000000000e+04,6.271000000000000000e+03,3.835000000000000000e+03,9.972000000000000000e+03,9.369000000000000000e+03,7.134000000000000000e+03,1.070000000000000000e+04,6.553000000000000000e+03
9.106000000000000000e+03,8.784000000000000000e+03,9.324000000000000000e+03,7.966000000000000000e+03,9.970000000000000000e+03,6.540000000000000000e+03,1.132200000000000000e+04,3.792000000000000000e+03,5.624000000000000000e+03,1.058000000000000000e+04,1.076200000000000000e+04,1.928000000000000000e+03,8.182000000000000000e+03,1.126400000000000000e+04,6.838000000000000000e+03,9.208000000000000000e+03,9.530000000000000000e+03,1.022800000000000000e+04,4.700000000000000000e+03,2.190000000000000000e+03,1.213600000000000000e+04,6.864000000000000000e+03,1.111600000000000000e+04,8.924000000000000000e+03,1.086000000000000000e+04,5.102000000000000000e+03,4.414000000000000000e+03,8.522000000000000000e+03,6.316000000000000000e+03,7.876000000000000000e+03,9.514000000000000000e+03,9.762000000000000000e+03,1.031000000000000000e+04,1.065000000000000000e+04,1.090200000000000000e+04,7.588000000000000000e+03,5.650000000000000000e+03,8.506000000000000000e+03,2.434000000000000000e+03,1.000400000000000000e+04,5.914000000000000000e+03,9.400000000000000000e+03,7.406000000000000000e+03,9.640000000000000000e+03,4.768000000000000000e+03,4.040000000000000000e+03,6.472000000000000000e+03,1.129600000000000000e+04,5.426000000000000000e+03,4.538000000000000000e+03,4.110000000000000000e+03,8.546000000000000000e+03,1.035400000000000000e+04,6.064000000000000000e+03,4.536000000000000000e+03,8.242000000000000000e+03,7.018000000000000000e+03,9.442000000000000000e+03,4.860000000000000000e+03,2.890000000000000000e+03,9.734000000000000000e+03,8.100000000000000000e+03,9.012000000000000000e+03,9.820000000000000000e+03,1.073000000000000000e+04,9.570000000000000000e+03,7.816000000000000000e+03,1.036400000000000000e+04,9.484000000000000000e+03,9.642000000000000000e+03,8.550000000000000000e+03,1.025400000000000000e+04,9.622000000000000000e+03,1.045400000000000000e+04,1.179000000000000000e+04,1.019800000000000000e+04,1.075400000000000000e+04,1.006800000000000000e+04,9.110000000000000000e+03,8.780000000000000000e+03,1.077800000000000000e+04,7.066000000000000000e+03,8.624000000000000000e+03,6.490000000000000000e+03,6.250000000000000000e+03,6.942000000000000000e+03,7.290000000000000000e+03,2.090000000000000000e+03,2.814000000000000000e+03,5.328000000000000000e+03,9.338000000000000000e+03,4.908000000000000000e+03,1.039800000000000000e+04,4.396000000000000000e+03,5.816000000000000000e+03,6.432000000000000000e+03,5.382000000000000000e+03,2.840000000000000000e+03,6.534000000000000000e+03,2.582000000000000000e+03
7.953000000000000000e+03,7.687000000000000000e+03,7.966000000000000000e+03,9.485000000000000000e+03,8.496000000000000000e+03,8.657000000000000000e+03,1.121100000000000000e+04,3.719000000000000000e+03,6.927000000000000000e+03,1.017500000000000000e+04,9.349000000000000000e+03,1.698000000000000000e+03,8.961000000000000000e+03,1.150000000000000000e+04,4.950000000000000000e+03,8.180000000000000000e+03,1.007700000000000000e+04,7.769000000000000000e+03,2.860000000000000000e+03,5.489000000000000000e+03,1.092900000000000000e+04,7.633000000000000000e+03,1.091300000000000000e+04,8.562000000000000000e+03,1.254100000000000000e+04,7.463000000000000000e+03,6.863000000000000000e+03,9.223000000000000000e+03,5.542000000000000000e+03,7.720000000000000000e+03,1.194100000000000000e+04,8.025000000000000000e+03,7.624000000000000000e+03,1.064400000000000000e+04,9.489000000000000000e+03,7.322000000000000000e+03,4.031000000000000000e+03,9.869000000000000000e+03,2.662000000000000000e+03,7.846000000000000000e+03,4.775000000000000000e+03,7.946000000000000000e+03,7.413000000000000000e+03,1.068800000000000000e+04,3.737000000000000000e+03,6.761000000000000000e+03,5.939000000000000000e+03,8.164000000000000000e+03,5.088000000000000000e+03,3.050000000000000000e+03,2.204000000000000000e+03,6.798000000000000000e+03,9.092000000000000000e+03,3.421000000000000000e+03,4.221000000000000000e+03,7.592000000000000000e+03,6.254000000000000000e+03,1.043800000000000000e+04,2.735000000000000000e+03,1.149000000000000000e+03,7.108000000000000000e+03,1.033800000000000000e+04,1.175000000000000000e+04,1.006000000000000000e+04,1.176100000000000000e+04,9.827000000000000000e+03,6.149000000000000000e+03,1.320500000000000000e+04,1.042400000000000000e+04,1.058800000000000000e+04,8.124000000000000000e+03,1.108900000000000000e+04,7.696000000000000000e+03,1.001400000000000000e+04,1.192600000000000000e+04,9.528000000000000000e+03,8.132000000000000000e+03,1.031600000000000000e+04,1.166600000000000000e+04,1.089000000000000000e+04,1.060700000000000000e+04,5.954000000000000000e+03,5.383000000000000000e+03,8.595000000000000000e+03,5.979000000000000000e+03,5.049000000000000000e+03,9.433000000000000000e+03,3.622000000000000000e+03,5.432000000000000000e+03,7.622000000000000000e+03,1.113700000000000000e+04,5.844000000000000000e+03,1.044800000000000000e+04,4.172000000000000000e+03,4.880000000000000000e+03,4.138000000000000000e+03,2.878000000000000000e+03,5.350000000000000000e+03,4.554000000000000000e+03,1.478000000000000000e+03
1.192200000000000000e+04,1.288800000000000000e+04,9.970000000000000000e+03,8.496000000000000000e+03,1.222500000000000000e+04,8.630000000000000000e+03,1.473500000000000000e+04,4.944000000000000000e+03,6.352000000000000000e+03,1.420000000000000000e+04,1.380300000000000000e+04,2.742000000000000000e+03,8.174000000000000000e+03,1.385600000000000000e+04,7.891000000000000000e+03,9.940000000000000000e+03,1.209200000000000000e+04,1.153600000000000000e+04,8.233000000000000000e+03,4.165000000000000000e+03,1.552200000000000000e+04,1.144900000000000000e+04,1.486700000000000000e+04,1.117700000000000000e+04,1.219800000000000000e+04,7.158000000000000000e+03,6.566000000000000000e+03,8.984000000000000000e+03,6.259000000000000000e+03,1.026200000000000000e+04,1.109400000000000000e+04,1.225900000000000000e+04,1.298800000000000000e+04,1.373800000000000000e+04,1.232300000000000000e+04,9.019000000000000000e+03,9.243000000000000000e+03,1.159600000000000000e+04,2.666000000000000000e+03,1.138900000000000000e+04,9.759000000000000000e+03,1.132900000000000000e+04,9.647000000000000000e+03,9.792000000000000000e+03,7.087000000000000000e+03,6.746000000000000000e+03,8.741000000000000000e+03,1.290500000000000000e+04,8.788000000000000000e+03,6.723000000000000000e+03,6.250000000000000000e+03,1.197800000000000000e+04,1.103800000000000000e+04,9.107000000000000000e+03,4.589000000000000000e+03,1.075500000000000000e+04,9.496000000000000000e+03,1.011500000000000000e+04,6.343000000000000000e+03,4.400000000000000000e+03,1.243100000000000000e+04,9.562000000000000000e+03,1.042500000000000000e+04,1.079400000000000000e+04,1.262400000000000000e+04,1.320100000000000000e+04,8.605000000000000000e+03,1.131400000000000000e+04,1.210900000000000000e+04,1.118600000000000000e+04,1.186600000000000000e+04,1.207000000000000000e+04,1.137800000000000000e+04,1.352600000000000000e+04,1.466600000000000000e+04,1.111800000000000000e+04,1.155900000000000000e+04,1.387500000000000000e+04,1.025300000000000000e+04,9.963000000000000000e+03,1.301300000000000000e+04,8.003000000000000000e+03,1.110400000000000000e+04,7.664000000000000000e+03,1.077500000000000000e+04,8.522000000000000000e+03,8.646000000000000000e+03,3.991000000000000000e+03,4.525000000000000000e+03,8.190000000000000000e+03,1.004000000000000000e+04,8.216000000000000000e+03,1.396400000000000000e+04,5.637000000000000000e+03,5.487000000000000000e+03,8.680000000000000000e+03,7.744000000000000000e+03,4.918000000000000000e+03,9.059000000000000000e+03,4.632000000000000000e+03
8.909000000000000000e+03,1.008600000000000000e+04,6.540000000000000000e+03,8.657000000000000000e+03,8.630000000000000000e+03,9.870000000000000000e+03,1.251000000000000000e+04,4.158000000000000000e+03,6.754000000000000000e+03,1.180000000000000000e+04,1.016600000000000000e+04,2.134000000000000000e+03,7.403000000000000000e+03,1.199200000000000000e+04,4.382000000000000000e+03,6.920000000000000000e+03,1.093900000000000000e+04,6.692000000000000000e+03,5.371000000000000000e+03,7.650000000000000000e+03,1.186400000000000000e+04,1.122300000000000000e+04,1.259900000000000000e+04,9.079000000000000000e+03,1.200600000000000000e+04,8.971000000000000000e+03,8.627000000000000000e+03,8.083000000000000000e+03,4.073000000000000000e+03,8.624000000000000000e+03,1.205300000000000000e+04,8.418000000000000000e+03,7.951000000000000000e+03,1.175100000000000000e+04,8.556000000000000000e+03,7.253000000000000000e+03,6.446000000000000000e+03,1.162700000000000000e+04,2.447000000000000000e+03,6.943000000000000000e+03,7.478000000000000000e+03,7.853000000000000000e+03,8.284000000000000000e+03,9.044000000000000000e+03,5.069000000000000000e+03,9.232000000000000000e+03,6.947000000000000000e+03,7.085000000000000000e+03,7.501000000000000000e+03,4.216000000000000000e+03,3.345000000000000000e+03,8.431000000000000000e+03,7.511000000000000000e+03,5.009000000000000000e+03,3.303000000000000000e+03,8.480000000000000000e+03,7.337000000000000000e+03,9.380000000000000000e+03,2.991000000000000000e+03,1.895000000000000000e+03,7.582000000000000000e+03,1.058400000000000000e+04,1.183500000000000000e+04,9.128000000000000000e+03,1.174300000000000000e+04,1.177200000000000000e+04,5.135000000000000000e+03,1.253800000000000000e+04,1.142300000000000000e+04,1.040700000000000000e+04,9.837000000000000000e+03,1.105500000000000000e+04,7.301000000000000000e+03,1.107700000000000000e+04,1.259700000000000000e+04,8.321000000000000000e+03,6.388000000000000000e+03,1.234500000000000000e+04,1.141600000000000000e+04,1.068100000000000000e+04,1.075600000000000000e+04,5.336000000000000000e+03,5.758000000000000000e+03,8.843000000000000000e+03,9.470000000000000000e+03,5.019000000000000000e+03,9.717000000000000000e+03,5.452000000000000000e+03,7.080000000000000000e+03,9.930000000000000000e+03,1.025500000000000000e+04,8.502000000000000000e+03,1.212300000000000000e+04,4.559000000000000000e+03,3.199000000000000000e+03,4.860000000000000000e+03,3.903000000000000000e+03,7.366000000000000000e+03,5.598000000000000000e+03,2.959000000000000000e+03
1.484900000000000000e+04,1.667600000000000000e+04,1.132200000000000000e+04,1.121100000000000000e+04,1.473500000000000000e+04,1.251000000000000000e+04,1.909100000000000000e+04,6.388000000000000000e+03,8.648000000000000000e+03,1.839000000000000000e+04,1.703500000000000000e+04,3.520000000000000000e+03,1.012300000000000000e+04,1.784000000000000000e+04,8.757000000000000000e+03,1.152400000000000000e+04,1.592100000000000000e+04,1.286200000000000000e+04,1.044400000000000000e+04,7.865000000000000000e+03,1.936400000000000000e+04,1.631400000000000000e+04,1.936400000000000000e+04,1.414800000000000000e+04,1.609400000000000000e+04,1.089500000000000000e+04,1.029500000000000000e+04,1.127300000000000000e+04,6.920000000000000000e+03,1.325400000000000000e+04,1.534900000000000000e+04,1.474300000000000000e+04,1.513900000000000000e+04,1.780900000000000000e+04,1.446500000000000000e+04,1.123600000000000000e+04,1.179900000000000000e+04,1.608100000000000000e+04,3.405000000000000000e+03,1.290400000000000000e+04,1.281900000000000000e+04,1.352200000000000000e+04,1.254900000000000000e+04,1.227600000000000000e+04,8.950000000000000000e+03,1.094800000000000000e+04,1.117400000000000000e+04,1.423800000000000000e+04,1.189700000000000000e+04,8.183000000000000000e+03,7.355000000000000000e+03,1.487700000000000000e+04,1.266100000000000000e+04,1.075800000000000000e+04,5.270000000000000000e+03,1.361100000000000000e+04,1.203700000000000000e+04,1.289100000000000000e+04,7.004000000000000000e+03,4.945000000000000000e+03,1.452500000000000000e+04,1.336600000000000000e+04,1.465600000000000000e+04,1.340200000000000000e+04,1.649700000000000000e+04,1.760300000000000000e+04,9.598000000000000000e+03,1.553400000000000000e+04,1.620400000000000000e+04,1.456900000000000000e+04,1.546300000000000000e+04,1.568700000000000000e+04,1.321500000000000000e+04,1.729500000000000000e+04,1.888300000000000000e+04,1.322300000000000000e+04,1.253900000000000000e+04,1.848400000000000000e+04,1.420900000000000000e+04,1.362400000000000000e+04,1.642300000000000000e+04,9.287000000000000000e+03,1.248400000000000000e+04,1.089700000000000000e+04,1.487500000000000000e+04,9.767000000000000000e+03,1.217300000000000000e+04,6.583000000000000000e+03,7.757000000000000000e+03,1.248400000000000000e+04,1.328900000000000000e+04,1.194200000000000000e+04,1.835100000000000000e+04,7.164000000000000000e+03,5.774000000000000000e+03,1.005600000000000000e+04,8.883000000000000000e+03,8.344000000000000000e+03,1.082900000000000000e+04,5.867000000000000000e+03
4.983000000000000000e+03,5.602000000000000000e+03,3.792000000000000000e+03,3.719000000000000000e+03,4.944000000000000000e+03,4.158000000000000000e+03,6.388000000000000000e+03,2.138000000000000000e+03,2.870000000000000000e+03,6.160000000000000000e+03,5.716000000000000000e+03,1.182000000000000000e+03,3.361000000000000000e+03,5.960000000000000000e+03,2.948000000000000000e+03,3.856000000000000000e+03,5.317000000000000000e+03,4.324000000000000000e+03,3.531000000000000000e+03,2.596000000000000000e+03,6.492000000000000000e+03,5.463000000000000000e+03,6.483000000000000000e+03,4.735000000000000000e+03,5.350000000000000000e+03,3.617000000000000000e+03,3.417000000000000000e+03,3.749000000000000000e+03,2.313000000000000000e+03,4.436000000000000000e+03,5.095000000000000000e+03,4.952000000000000000e+03,5.097000000000000000e+03,5.957000000000000000e+03,4.846000000000000000e+03,3.757000000000000000e+03,3.980000000000000000e+03,5.365000000000000000e+03,1.133000000000000000e+03,4.335000000000000000e+03,4.316000000000000000e+03,4.537000000000000000e+03,4.198000000000000000e+03,4.076000000000000000e+03,3.013000000000000000e+03,3.636000000000000000e+03,3.747000000000000000e+03,4.793000000000000000e+03,3.995000000000000000e+03,2.762000000000000000e+03,2.491000000000000000e+03,5.005000000000000000e+03,4.237000000000000000e+03,3.641000000000000000e+03,1.759000000000000000e+03,4.562000000000000000e+03,4.039000000000000000e+03,4.286000000000000000e+03,2.371000000000000000e+03,1.681000000000000000e+03,4.892000000000000000e+03,4.436000000000000000e+03,4.859000000000000000e+03,4.468000000000000000e+03,5.497000000000000000e+03,5.890000000000000000e+03,3.223000000000000000e+03,5.146000000000000000e+03,5.407000000000000000e+03,4.853000000000000000e+03,5.183000000000000000e+03,5.229000000000000000e+03,4.439000000000000000e+03,5.791000000000000000e+03,6.311000000000000000e+03,4.419000000000000000e+03,4.214000000000000000e+03,6.185000000000000000e+03,4.710000000000000000e+03,4.521000000000000000e+03,5.490000000000000000e+03,3.114000000000000000e+03,4.218000000000000000e+03,3.613000000000000000e+03,4.996000000000000000e+03,3.289000000000000000e+03,4.039000000000000000e+03,2.190000000000000000e+03,2.566000000000000000e+03,4.154000000000000000e+03,4.409000000000000000e+03,3.994000000000000000e+03,6.141000000000000000e+03,2.399000000000000000e+03,1.931000000000000000e+03,3.396000000000000000e+03,3.009000000000000000e+03,2.766000000000000000e+03,3.652000000000000000e+03,1.985000000000000000e+03
6.127000000000000000e+03,6.238000000000000000e+03,5.624000000000000000e+03,6.927000000000000000e+03,6.352000000000000000e+03,6.754000000000000000e+03,8.648000000000000000e+03,2.870000000000000000e+03,5.154000000000000000e+03,7.940000000000000000e+03,7.136000000000000000e+03,1.358000000000000000e+03,6.369000000000000000e+03,8.696000000000000000e+03,3.548000000000000000e+03,5.824000000000000000e+03,7.717000000000000000e+03,5.536000000000000000e+03,2.647000000000000000e+03,4.608000000000000000e+03,8.344000000000000000e+03,6.479000000000000000e+03,8.507000000000000000e+03,6.499000000000000000e+03,9.274000000000000000e+03,5.929000000000000000e+03,5.537000000000000000e+03,6.653000000000000000e+03,3.813000000000000000e+03,5.956000000000000000e+03,8.975000000000000000e+03,6.052000000000000000e+03,5.725000000000000000e+03,8.185000000000000000e+03,6.866000000000000000e+03,5.449000000000000000e+03,3.504000000000000000e+03,7.765000000000000000e+03,1.945000000000000000e+03,5.635000000000000000e+03,4.128000000000000000e+03,5.893000000000000000e+03,5.722000000000000000e+03,7.644000000000000000e+03,3.061000000000000000e+03,5.616000000000000000e+03,4.643000000000000000e+03,5.821000000000000000e+03,4.311000000000000000e+03,2.506000000000000000e+03,1.863000000000000000e+03,5.401000000000000000e+03,6.433000000000000000e+03,2.857000000000000000e+03,2.951000000000000000e+03,5.850000000000000000e+03,4.891000000000000000e+03,7.582000000000000000e+03,2.067000000000000000e+03,9.930000000000000000e+02,5.372000000000000000e+03,7.804000000000000000e+03,8.831000000000000000e+03,7.316000000000000000e+03,8.793000000000000000e+03,7.758000000000000000e+03,4.351000000000000000e+03,9.758000000000000000e+03,8.011000000000000000e+03,7.881000000000000000e+03,6.427000000000000000e+03,8.285000000000000000e+03,5.635000000000000000e+03,7.699000000000000000e+03,9.051000000000000000e+03,6.847000000000000000e+03,5.662000000000000000e+03,8.141000000000000000e+03,8.694000000000000000e+03,8.117000000000000000e+03,7.950000000000000000e+03,4.298000000000000000e+03,4.054000000000000000e+03,6.501000000000000000e+03,5.208000000000000000e+03,3.737000000000000000e+03,7.135000000000000000e+03,3.118000000000000000e+03,4.446000000000000000e+03,6.218000000000000000e+03,8.153000000000000000e+03,4.946000000000000000e+03,8.161000000000000000e+03,3.195000000000000000e+03,3.271000000000000000e+03,3.212000000000000000e+03,2.333000000000000000e+03,4.462000000000000000e+03,3.596000000000000000e+03,1.405000000000000000e+03
1.445500000000000000e+04,1.652000000000000000e+04,1.058000000000000000e+04,1.017500000000000000e+04,1.420000000000000000e+04,1.180000000000000000e+04,1.839000000000000000e+04,6.160000000000000000e+03,7.940000000000000000e+03,1.785000000000000000e+04,1.653000000000000000e+04,3.470000000000000000e+03,9.085000000000000000e+03,1.696000000000000000e+04,8.440000000000000000e+03,1.076000000000000000e+04,1.518500000000000000e+04,1.229000000000000000e+04,1.076500000000000000e+04,7.450000000000000000e+03,1.873000000000000000e+04,1.617500000000000000e+04,1.875500000000000000e+04,1.356500000000000000e+04,1.484000000000000000e+04,1.030500000000000000e+04,9.785000000000000000e+03,1.028500000000000000e+04,6.315000000000000000e+03,1.278000000000000000e+04,1.417500000000000000e+04,1.431000000000000000e+04,1.481500000000000000e+04,1.711500000000000000e+04,1.368000000000000000e+04,1.065500000000000000e+04,1.199000000000000000e+04,1.542500000000000000e+04,3.135000000000000000e+03,1.232500000000000000e+04,1.295000000000000000e+04,1.299500000000000000e+04,1.208000000000000000e+04,1.106000000000000000e+04,8.945000000000000000e+03,1.053000000000000000e+04,1.089500000000000000e+04,1.369500000000000000e+04,1.188500000000000000e+04,8.250000000000000000e+03,7.525000000000000000e+03,1.473500000000000000e+04,1.179500000000000000e+04,1.096500000000000000e+04,4.815000000000000000e+03,1.319000000000000000e+04,1.176500000000000000e+04,1.179000000000000000e+04,7.015000000000000000e+03,5.125000000000000000e+03,1.426000000000000000e+04,1.236000000000000000e+04,1.346500000000000000e+04,1.242000000000000000e+04,1.544500000000000000e+04,1.708000000000000000e+04,9.095000000000000000e+03,1.410000000000000000e+04,1.542500000000000000e+04,1.359500000000000000e+04,1.510500000000000000e+04,1.470500000000000000e+04,1.270500000000000000e+04,1.668500000000000000e+04,1.800500000000000000e+04,1.232500000000000000e+04,1.185000000000000000e+04,1.793500000000000000e+04,1.299000000000000000e+04,1.251500000000000000e+04,1.560000000000000000e+04,8.810000000000000000e+03,1.240000000000000000e+04,1.004500000000000000e+04,1.495000000000000000e+04,9.525000000000000000e+03,1.125500000000000000e+04,6.430000000000000000e+03,7.330000000000000000e+03,1.201000000000000000e+04,1.208500000000000000e+04,1.179000000000000000e+04,1.775500000000000000e+04,6.905000000000000000e+03,5.205000000000000000e+03,1.004000000000000000e+04,9.035000000000000000e+03,7.990000000000000000e+03,1.080000000000000000e+04,6.075000000000000000e+03
