id,SalePrice
1461,143598.241152
1462,143821.85452
1463,171952.803091
1464,191616.585529
1465,198508.454741
1466,169672.017844
1467,180866.026713
1468,165113.21602
1469,185260.522457
1470,125052.817016
1471,191172.892222
1472,122823.395494
1473,118220.025222
1474,155052.534728
1475,126429.633039
1476,338232.20017
1477,263884.300254
1478,291492.244905
1479,263602.343629
1480,419606.456077
1481,283558.731969
1482,215109.06757
1483,169788.215039
1484,183285.665398
1485,199168.691843
1486,191967.882048
1487,294481.152066
1488,249867.985784
1489,193547.534069
1490,207809.991263
1491,202382.487982
1492,104368.762762
1493,184745.365239
1494,285873.219393
1495,267930.228848
1496,217652.480542
1497,173072.220401
1498,180941.079423
1499,179967.43402
1500,166353.805042
1501,172568.285119
1502,172251.235993
1503,295240.06734
1504,244681.808605
1505,218363.29484
1506,179951.604675
1507,235587.97373
1508,193812.923826
1509,161904.282426
1510,145190.043514
1511,146473.998366
1512,152307.298173
1513,153699.85201
1514,150665.617592
1515,162939.62425
1516,145276.428077
1517,163709.256705
1518,141587.220564
1519,230966.512379
1520,128350.878797
1521,128762.378698
1522,155811.836133
1523,102496.887808
1524,115051.327533
1525,118095.06707
1526,115012.730641
1527,111471.834485
1528,144174.324808
1529,141845.05589
1530,176596.764055
1531,113753.418029
1532,89992.2760865
1533,145275.803138
1534,134680.189681
1535,151522.261936
1536,112649.767902
1537,93148.1842151
1538,157362.985439
1539,175809.451926
1540,104367.104041
1541,156678.596448
1542,150348.455809
1543,182530.643318
1544,91508.9282505
1545,118460.678663
1546,139889.018142
1547,124596.17647
1548,134871.230576
1549,134375.398248
1550,136065.13783
1551,115613.947716
1552,134239.327553
1553,126509.18092
1554,123379.911945
1555,148460.977586
1556,95288.1373786
1557,96094.3330094
1558,114003.551017
1559,73333.5630599
1560,132269.325841
1561,115890.751855
1562,145480.28662
1563,120677.644469
1564,153221.45595
1565,150160.527284
1566,212555.818744
1567,90474.5614484
1568,207902.271752
1569,137484.386019
1570,148205.650778
1571,122799.440037
1572,143477.724047
1573,218719.936555
1574,123749.385473
1575,194429.079948
1576,261256.114989
1577,205096.815308
1578,138425.037056
1579,155858.984015
1580,209944.341638
1581,147979.823917
1582,136393.282429
1583,303662.861947
1584,220540.725764
1585,156401.792445
1586,89459.2985199
1587,113772.048839
1588,140789.477291
1589,102494.128925
1590,140074.44102
1591,87389.3080414
1592,117528.981628
1593,125192.540282
1594,117200.286037
1595,96045.0431008
1596,186344.314226
1597,190210.177363
1598,206706.310456
1599,191764.188393
1600,186861.072438
1601,69806.0548416
1602,139047.266752
1603,85965.1950709
1604,233302.158235
1605,263322.529376
1606,166298.826763
1607,193018.096573
1608,221727.903566
1609,191875.376672
1610,157274.132707
