id,SalePrice
1461,119163.023724
1462,153291.859293
1463,181962.66835
1464,197599.923355
1465,201281.80199
1466,167708.941012
1467,178179.280324
1468,160508.170605
1469,191199.047555
1470,121960.154712
1471,177661.981606
1472,96982.0526385
1473,94432.3140699
1474,142353.234254
1475,104847.803002
1476,358080.225985
1477,247802.558125
1478,303099.972528
1479,301052.92838
1480,473405.331896
1481,337194.444363
1482,214444.762312
1483,180863.316209
1484,162672.532221
1485,199174.89437
1486,192034.45736
1487,346885.161656
1488,238370.738772
1489,190099.98678
1490,246579.595714
1491,196161.712581
1492,93543.9113789
1493,187048.296187
1494,302779.307308
1495,291015.452892
1496,236638.078863
1497,178997.914546
1498,183084.072962
1499,170975.09467
1500,158958.959193
1501,173994.666861
1502,144252.699414
1503,293011.858711
1504,242328.632052
1505,228005.36033
1506,187115.074473
1507,237764.760277
1508,202543.01477
1509,159984.672019
1510,145630.251737
1511,159612.527408
1512,174004.407449
1513,150297.26423
1514,157160.966318
1515,187333.157304
1516,155345.831937
1517,170156.903184
1518,130664.595891
1519,206913.294273
1520,127699.577495
1521,129717.785273
1522,175995.701551
1523,111535.23713
1524,125118.135869
1525,117945.888085
1526,109338.428501
1527,108152.344359
1528,134308.204451
1529,155337.090346
1530,191448.254604
1531,108821.528199
1532,98005.9989397
1533,145797.115027
1534,126892.88876
1535,143792.329215
1536,106893.54374
1537,58812.1622446
1538,151274.79098
1539,191099.216071
1540,92255.3051937
1541,138909.143144
1542,140693.963824
1543,176048.904707
1544,89269.6132121
1545,117676.831608
1546,141273.973803
1547,132860.612897
1548,140493.175702
1549,121191.730904
1550,138491.671507
1551,106143.25221
1552,136580.882339
1553,143140.532915
1554,116552.908783
1555,162135.4201
1556,85906.4792739
1557,108344.77979
1558,104927.449783
1559,66789.941938
1560,130345.008787
1561,121117.246754
1562,130540.824783
1563,118934.176385
1564,154463.681051
1565,154242.476399
1566,238599.877741
1567,78369.5681008
1568,246043.128473
1569,130977.385965
1570,137601.342168
1571,112967.492016
1572,137465.557104
1573,223464.708531
1574,117345.352234
1575,238581.143438
1576,244463.665013
1577,177047.722486
1578,148610.747501
1579,150838.616141
1580,197680.72694
1581,155979.521231
1582,127335.027067
1583,281215.261525
1584,215134.59693
1585,135159.412513
1586,69132.535919
1587,111645.769158
1588,150369.293766
1589,96810.0447005
1590,128900.641762
1591,91648.1601621
1592,114727.053626
1593,132666.295784
1594,122653.797224
1595,107599.593666
1596,210228.643215
1597,202942.625732
1598,232685.539905
1599,170196.779968
1600,163450.123201
1601,66024.8443855
1602,115736.459934
1603,73471.5627819
1604,259831.831573
1605,237969.287265
1606,166492.668481
1607,177041.53457
1608,219629.319377
1609,180145.828755
1610,153557.287606
1611,135689.497283
1612,171225.874557
1613,163859.226699
1614,126288.811347
1615,92276.748017
1616,78821.3627759
1617,93015.3096118
1618,132030.967497
1619,142078.027796
1620,148068.456882
1621,131918.090471
1622,145259.422477
1623,256693.781358
1624,207136.866571
1625,116547.547726
1626,172728.682079
1627,194495.37556
1628,277410.374671
1629,185434.495834
1630,333595.938476
1631,228328.037275
1632,243942.833403
1633,180555.309655
1634,186532.638239
1635,172352.646509
1636,152359.350233
1637,198815.035023
1638,176501.649784
1639,187371.147074
1640,246316.498925
1641,181811.286937
1642,251075.122571
1643,216433.438709
1644,246554.116498
1645,193874.468772
1646,159869.473348
1647,161249.012635
1648,128295.185805
1649,142424.380031
1650,114883.941086
1651,119014.12761
1652,97946.2967018
1653,100010.643968
1654,143602.368971
1655,128819.171087
1656,140347.598875
1657,148571.622388
1658,147628.124845
1659,115828.726323
1660,155595.855275
1661,424461.698941
1662,388908.047392
1663,368508.149212
1664,463694.380282
1665,306614.981787
1666,329270.157051
1667,375100.779318
1668,352343.584909
1669,319719.012115
1670,349511.172493
1671,267327.425408
1672,415138.50371
1673,292101.104323
1674,238760.407532
1675,200572.059387
1676,194072.941214
1677,221734.641807
1678,444027.152778
1679,395980.787432
1680,317023.184954
1681,249564.079926
1682,331036.378265
1683,186464.843841
1684,178958.114602
1685,174721.876297
1686,169082.817546
1687,175330.352517
1688,188375.427552
1689,194076.896854
1690,199679.444289
1691,189868.402504
1692,263311.116664
1693,176892.446685
1694,184864.166124
1695,171006.394288
1696,268883.809672
1697,175338.219175
1698,344340.500028
1699,312160.277582
1700,258616.794452
1701,271887.962179
1702,233808.396116
1703,239692.521394
1704,272550.72631
1705,245949.024068
1706,342448.674793
1707,210499.476722
1708,203515.945889
1709,260439.021078
1710,217846.7596
1711,284205.667288
1712,251457.13349
1713,282905.662932
1714,227046.240045
1715,209393.849515
1716,183890.671002
1717,179177.632013
1718,138214.607077
1719,211080.935996
1720,228426.885676
1721,158178.151325
1722,123704.192928
1723,153242.00004
1724,199573.397649
1725,236817.392405
1726,183015.304472
1727,155017.249356
