id,SalePrice
1461,119216.194583
1462,153363.555871
1463,182298.593703
1464,197480.689324
1465,201623.531047
1466,168027.671309
1467,178138.158098
1468,160347.742299
1469,191714.964035
1470,122036.830421
1471,177260.39417
1472,96968.7086431
1473,94519.1987414
1474,142159.248951
1475,104607.669881
1476,358297.61923
1477,248077.882765
1478,303396.998334
1479,301425.395037
1480,475243.180681
1481,336756.345142
1482,214312.77124
1483,181020.951462
1484,162200.786538
1485,198415.617054
1486,191797.008944
1487,347197.190001
1488,238193.600232
1489,190437.873179
1490,247175.910094
1491,195961.256086
1492,93866.1901791
1493,186720.988331
1494,302982.04097
1495,291121.007191
1496,236739.017207
1497,179944.018179
1498,183625.5329
1499,171082.236413
1500,159299.194577
1501,174513.289089
1502,143748.318361
1503,292889.187007
1504,242085.32388
1505,228154.263102
1506,187374.396791
1507,238275.77187
1508,202209.996962
1509,159837.703162
1510,145732.841956
1511,160099.406261
1512,174169.001847
1513,150531.442352
1514,157143.523123
1515,187604.975083
1516,155272.898572
1517,170651.563292
1518,130667.603124
1519,206650.595824
1520,127627.981228
1521,129849.148822
1522,176203.405407
1523,112101.629475
1524,125569.479458
1525,117840.424926
1526,109412.912347
1527,108603.817785
1528,134180.896328
1529,155652.182001
1530,190959.841303
1531,108663.563053
1532,97690.1579795
1533,146244.046845
1534,126756.437294
1535,143892.168569
1536,106644.419211
1537,58665.2557061
1538,150767.375038
1539,191592.500197
1540,92107.5939754
1541,138760.67107
1542,141615.777473
1543,176442.062261
1544,89205.0366456
1545,117776.435715
1546,140951.756454
1547,132699.5542
1548,140874.771177
1549,121376.824012
1550,138464.68816
1551,105795.523263
1552,137135.310212
1553,143383.653173
1554,116645.873604
1555,162503.427509
1556,85405.9205142
1557,108936.115623
1558,104479.477636
1559,66045.2912258
1560,130176.923492
1561,121731.116733
1562,130352.636336
1563,119019.027303
1564,154686.21833
1565,154380.043063
1566,238959.295121
1567,78389.3412836
1568,245744.473922
1569,131060.51814
1570,136994.464129
1571,113119.488778
1572,137756.477502
1573,223885.438282
1574,117526.196998
1575,239080.277756
1576,243514.254987
1577,176909.253033
1578,148633.44125
1579,151401.525944
1580,197424.724108
1581,155818.141214
1582,127363.955196
1583,280835.101518
1584,215158.365911
1585,134892.356333
1586,69174.9549908
1587,111770.972964
1588,150417.590546
1589,96719.7309308
