id,SalePrice
1461,118233.362653
1462,152492.680814
1463,181122.473076
1464,197735.598239
1465,201343.384381
1466,168856.882033
1467,178929.517604
1468,160039.18839
1469,193637.687728
1470,120171.947457
1471,183259.351836
1472,96557.2232046
1473,93479.1166431
1474,142417.751959
1475,105683.060193
1476,356484.029156
1477,246407.885202
1478,301038.515321
1479,301880.9873
1480,471395.678552
1481,331157.562178
1482,213716.095364
1483,181741.090838
1484,160752.232153
1485,198712.342582
1486,193874.571695
1487,343760.479675
1488,238391.680211
1489,189704.289011
1490,244387.735744
1491,196369.258547
1492,91996.6466712
1493,189626.784431
1494,299297.517359
1495,290996.646609
1496,236126.159984
1497,179101.721631
1498,175660.940939
1499,167233.781892
1500,157998.383634
1501,173202.117203
1502,144351.600412
1503,289205.360975
1504,241806.155866
1505,226672.056561
1506,187536.904495
1507,241105.072622
1508,202939.279626
1509,161044.185978
1510,143816.5583
1511,154591.515568
1512,177192.709885
1513,151834.182101
1514,155665.281092
1515,192062.798475
1516,156251.415935
1517,170773.67378
1518,130515.044818
1519,207212.316851
1520,126620.3456
1521,129244.095879
1522,178575.860797
1523,110910.129407
1524,126431.682921
1525,118135.211034
1526,109580.571506
1527,108425.906518
1528,137155.696116
1529,152628.386931
1530,190116.848254
1531,107356.087494
1532,99007.720592
1533,145895.930277
1534,127258.794846
1535,145002.569143
1536,107032.42015
1537,59044.3093918
1538,148888.3417
1539,193836.600566
1540,95161.6609122
1541,137678.959169
1542,138906.412074
1543,176351.899198
1544,89004.5973238
1545,117975.783119
1546,140078.480991
1547,130395.788838
1548,141624.748651
1549,121897.171789
1550,135487.312838
1551,106051.516966
1552,134199.056073
1553,145047.566075
1554,115734.366141
1555,160105.328263
1556,86408.5640407
1557,106525.859802
1558,103130.644055
1559,65208.2016971
1560,132716.819229
1561,123544.920563
1562,130515.875017
1563,118124.960079
1564,154298.150441
1565,152039.414818
1566,240232.265237
1567,77373.1118305
1568,240497.649308
1569,126872.653808
1570,140151.201404
1571,118424.964658
1572,138518.538746
1573,226700.421432
1574,118482.514325
1575,235426.168201
1576,248407.491805
1577,176476.881564
1578,150530.820466
1579,145801.16474
1580,196626.578107
1581,157001.555892
1582,125311.032935
1583,281089.262165
1584,214946.662998
1585,133615.615156
1586,64996.9222169
1587,108752.171861
1588,151884.750803
1589,96490.7282117
1590,130693.614568
1591,90737.260526
1592,114625.963614
1593,129468.943649
1594,122410.51678
1595,106692.747059
1596,214016.509926
1597,198958.914844
1598,234568.423777
