id,SalePrice
1461,119131.78979
1462,152218.126362
1463,180609.327611
1464,196605.436345
1465,197831.652685
1466,169085.171684
1467,176803.828444
1468,160227.590008
1469,190799.112979
1470,120855.556926
1471,183817.779501
1472,95627.2414812
1473,93289.5819612
1474,141978.837462
1475,105859.857155
1476,361698.709496
1477,247649.913088
1478,301121.856582
1479,291828.966433
1480,480570.103631
1481,327632.53394
1482,212193.692359
1483,178744.593706
1484,159975.12878
1485,195726.842963
1486,192882.480359
1487,345637.222928
1488,238377.29132
1489,189955.819269
1490,243919.420396
1491,194605.119852
1492,91714.8971243
1493,189424.923323
1494,299171.884901
1495,293121.110505
1496,236625.713732
1497,178072.741105
1498,175259.943753
1499,167770.626605
1500,157792.602414
1501,174094.101724
1502,144867.83005
1503,297117.027432
1504,242825.064739
1505,225482.846787
1506,187285.990665
1507,243919.798351
1508,203766.361179
1509,160005.690282
1510,145016.308538
1511,155101.141705
1512,173429.109807
1513,150323.152976
1514,157779.798478
1515,191765.074538
1516,155497.998605
1517,170283.573944
1518,130369.657142
1519,208619.399954
1520,128418.321727
1521,130217.819567
1522,176876.44018
1523,112331.583078
1524,125957.191291
1525,117937.582907
1526,110409.351079
1527,106516.091981
1528,135156.137118
1529,151578.378729
1530,188480.615293
1531,108725.213993
1532,97502.5306329
1533,147849.299356
1534,127799.406053
1535,146487.082425
1536,107608.957246
1537,57975.3828701
1538,146285.556126
1539,191650.264786
1540,94597.8338315
1541,139182.663996
1542,138910.793673
1543,176436.921615
1544,88962.3078287
1545,117606.026785
1546,138740.840601
1547,131293.132866
1548,141623.570349
1549,121017.564177
1550,136534.366188
1551,104648.354505
1552,136025.86854
1553,144483.468726
1554,115299.597276
1555,160161.68756
1556,86377.0416682
1557,106816.058237
1558,104141.031975
1559,61106.2912705
1560,132786.064679
1561,125991.562748
1562,131311.373375
1563,119619.11974
1564,155604.500679
1565,150579.460769
1566,239754.803934
1567,77466.1008404
1568,238953.744814
1569,129569.444525
1570,139990.862797
1571,117837.708532
1572,139397.83095
1573,230109.729915
1574,118624.796727
1575,237453.290755
1576,251592.332453
1577,177701.691322
1578,149129.949662
1579,146059.408967
1580,195151.91714
1581,157128.796713
1582,127029.488721
1583,289851.941003
1584,212694.210998
1585,134092.369217
1586,61813.7451927
