id,SalePrice
1461,119493.181982
1462,151993.90782
1463,180439.586622
1464,196449.289861
1465,198424.509691
1466,169341.329142
1467,177523.349823
1468,160247.322498
1469,190971.119691
1470,120916.242126
1471,181947.628317
1472,95767.8121026
1473,93837.7722752
1474,142382.551372
1475,105718.829635
1476,362779.22666
1477,248437.152454
1478,300732.429474
1479,294545.97236
1480,489190.974986
1481,326932.981024
1482,212638.231598
1483,179490.400305
1484,160115.863288
1485,195497.120276
1486,193039.000968
1487,344747.32796
1488,238485.066772
1489,191330.142933
1490,243414.649396
1491,194687.719264
1492,91526.0491542
1493,188598.831133
1494,299396.215276
1495,293062.668251
1496,234879.554176
1497,178486.212954
1498,175505.838345
1499,167793.041856
1500,157772.544325
1501,174248.806261
1502,145099.737476
1503,298771.190182
1504,243168.605981
1505,224761.93178
1506,188109.930802
1507,243652.058648
1508,204264.995738
1509,159364.797372
1510,145527.442373
1511,154851.97496
1512,173247.557076
1513,150450.958721
1514,158002.017077
1515,191522.212839
1516,154625.147404
1517,170671.821646
1518,130229.265748
1519,208345.098358
1520,128471.468483
1521,130212.617115
1522,177183.64162
1523,112090.715585
1524,126062.822576
1525,119010.093037
1526,110398.478179
1527,106427.152141
1528,135270.502906
1529,151364.691164
1530,188807.469559
1531,108402.417496
1532,97255.773555
1533,147135.252757
1534,127951.074361
1535,146884.407775
1536,107829.393324
1537,58247.606418
1538,146934.358721
1539,192774.655553
1540,94790.9184979
1541,139391.068293
1542,138992.754077
1543,177256.782564
1544,89241.5814079
1545,117908.899746
1546,139103.350756
1547,131026.575624
1548,141778.007649
1549,120729.719471
1550,136466.86508
1551,104933.157579
1552,136319.104876
1553,146884.585315
1554,115348.45083
1555,159871.440722
1556,86313.8327191
1557,106741.984674
1558,103833.579745
1559,62015.7138442
1560,132121.863304
1561,125933.178769
1562,131250.577356
1563,119502.765024
1564,155600.369371
1565,151015.852091
1566,240002.421604
1567,77919.1157814
1568,236940.698265
1569,129163.94751
1570,140163.579264
1571,117630.303385
1572,139522.652903
1573,230346.888752
1574,118247.912372
1575,234671.856804
1576,252048.939576
1577,178117.071001
1578,149292.38292
1579,146445.518443
1580,195193.124206
1581,156218.714125
1582,127276.191804
1583,288948.616328
1584,213450.953161
1585,134078.133734
1586,61612.6990675
1587,108888.145303
1588,151590.192749
1589,96652.6327951
1590,131200.420823
1591,92192.9905713
1592,115480.908905
1593,130129.694148
1594,124949.217215
1595,106361.835051
1596,212280.103823
1597,195089.416172
1598,230286.927894
1599,167414.801499
1600,159442.127911
1601,61883.2559111
1602,115267.95493
1603,71833.1801745
1604,258381.248477
1605,239200.677507
1606,167372.61356
1607,175917.935883
1608,218382.759102
1609,181721.172044
1610,150421.622167
1611,135282.897754
1612,170428.259969
1613,163020.309823
1614,128584.965756
1615,93371.0512551
1616,79307.7160787
1617,93041.9862806
1618,128135.564067
1619,140537.103364
1620,149055.390458
1621,133259.218582
1622,144735.827713
1623,261622.68493
1624,208548.749626
1625,117621.423297
1626,170547.866921
1627,192563.517468
1628,282443.326172
1629,181274.734123
1630,340871.827029
1631,228638.734156
1632,244692.798446
1633,177931.719125
1634,187852.812707
1635,172447.03496
1636,151046.8031
1637,198766.154205
1638,176805.094845
1639,190088.847813
1640,253594.989748
1641,180062.917293
1642,247120.042329
1643,212934.15747
1644,237324.259488
1645,195898.895745
1646,159113.898275
1647,158895.356571
1648,128913.289558
1649,142434.757628
1650,115568.370045
1651,118892.522894
1652,96174.269392
1653,98509.0491904
1654,142327.782016
1655,130186.110393
1656,139498.803096
1657,146264.735971
1658,144872.265885
1659,115083.963625
1660,156318.166403
1661,418556.035687
1662,395300.250269
1663,372956.299188
1664,409607.010572
1665,308234.43983
1666,341786.105022
1667,374840.199944
1668,357697.725095
1669,320712.682718
1670,355902.731478
1671,266330.629158
1672,416331.1147
1673,292681.173758
1674,239790.326641
1675,195510.006926
1676,194040.789469
1677,220633.105751
1678,439624.205194
1679,393918.885575
1680,327376.885683
1681,252696.476788
1682,325055.765537
1683,182219.506981
1684,176501.672808
1685,175769.867713
1686,168234.275213
1687,175809.855017
1688,188884.111639
1689,194767.376682
1690,198373.282717
1691,189196.867172
1692,265959.531117
1693,174612.754516
1694,182780.499562
1695,169551.20445
1696,265874.920904
1697,174937.626134
1698,348384.482247
1699,315021.92344
1700,258078.577543
1701,271650.161992
1702,236053.487727
1703,238441.238257
