id,SalePrice
1461,120010.913715
1462,151577.027489
1463,180243.711076
1464,197239.809837
1465,202534.056864
1466,170518.426387
1467,179466.91643
1468,159888.873204
1469,195596.003409
1470,119109.030828
1471,186682.061544
1472,98671.6695689
1473,95155.8548587
1474,143206.361064
1475,107523.090288
1476,354535.056478
1477,247050.309204
1478,300518.364992
1479,300388.356941
1480,469860.424801
1481,322073.578348
1482,213655.148012
1483,181221.939495
1484,160814.307005
1485,196974.77896
1486,194430.666456
1487,337105.337927
1488,238441.137507
1489,189832.926332
1490,240304.283168
1491,197009.611032
1492,93087.2403561
1493,190453.689734
1494,295523.603896
1495,288812.90332
1496,234532.753848
1497,180053.205726
1498,172736.238594
1499,165906.48184
1500,158816.795124
1501,173423.968881
1502,145410.378511
1503,285991.914159
1504,241636.339813
1505,225742.09578
1506,187705.757714
1507,243515.42372
1508,201656.635376
1509,161324.351673
1510,142919.943626
1511,151621.824134
1512,177096.875729
1513,153298.203713
1514,154657.36724
1515,192531.694936
1516,155633.614464
1517,171328.388454
1518,131364.510559
1519,208966.513964
1520,125805.996204
1521,129197.55364
1522,178977.39096
1523,110345.868567
1524,126777.205669
1525,117767.056877
1526,110395.836834
1527,109465.169532
1528,139601.966797
1529,150395.144858
1530,187716.819807
1531,107511.848522
1532,98474.3381959
1533,146192.54544
1534,127765.390815
1535,146626.941126
1536,107025.149119
1537,61190.6682495
1538,148573.753425
1539,194696.502458
1540,97077.0479584
1541,138054.760489
1542,140997.650884
1543,178480.730702
1544,88958.2628955
1545,118724.441618
1546,138947.515649
1547,128739.584126
1548,142876.776219
1549,123975.23758
1550,133630.047971
1551,106384.67134
1552,133956.480554
1553,144932.216566
1554,116164.133889
1555,159489.241302
1556,86423.9938162
1557,105478.696739
1558,102173.445386
1559,63611.4743408
1560,133431.675316
1561,125958.282649
1562,131318.544397
1563,117945.506834
1564,154481.987072
1565,150928.018553
1566,239475.525179
1567,78042.7595715
1568,234115.318361
1569,124898.106038
1570,141129.390247
1571,122834.453781
1572,140104.480552
1573,228953.955944
1574,119625.94117
1575,229566.023398
1576,249778.672856
1577,178048.611352
1578,150390.152071
1579,143376.241808
1580,197215.101406
1581,156015.373947
1582,124676.698238
1583,281888.906552
1584,216111.448389
1585,133861.071962
1586,64557.0327946
1587,107905.108952
1588,151842.016992
1589,96311.5482286
1590,133084.308618
1591,89762.929636
1592,115378.648163
1593,126416.501556
1594,122938.269963
1595,106639.375553
1596,214760.95347
1597,196737.389451
1598,232984.878953
1599,166623.167341
1600,158404.89963
1601,66862.6609331
1602,118615.023237
1603,70640.9311916
1604,256446.615628
1605,240561.474142
1606,167968.438042
1607,177881.133547
1608,216237.055618
1609,180891.743074
1610,151732.50813
1611,137600.145742
1612,173382.075966
1613,165075.184426
1614,129912.789926
1615,96251.0677986
1616,79818.8108744
1617,95739.8350998
1618,125618.141898
1619,138469.147476
1620,146448.91908
1621,138140.269038
1622,143826.050557
1623,257248.533535
1624,208754.090316
1625,117557.526274
1626,172937.234558
1627,192794.656848
1628,281327.452581
1629,183925.666806
1630,343487.594166
1631,233290.094664
1632,247414.069667
1633,178173.405553
1634,184746.842127
1635,174020.297713
1636,152385.288869
